X[Hz],50V,100V,200V,Background
1000.0,1.859198e-07,2.3831770000000003e-07,2.4808340000000003e-07,5.122005e-09
1001.0,2.349182e-07,2.122205e-07,2.63398e-07,5.22512e-09
1002.0,2.3740089999999998e-07,2.3584770000000003e-07,2.5004270000000003e-07,5.288255000000001e-09
1003.0,1.6629170000000001e-07,1.9765550000000002e-07,1.7999270000000004e-07,4.1824250000000005e-09
1004.0,1.654994e-07,2.3770889999999998e-07,2.169624e-07,5.975792e-09
1005.0,2.1310079999999999e-07,2.2722000000000002e-07,2.334779e-07,4.836432e-09
1006.0,2.024952e-07,2.202113e-07,2.2511500000000001e-07,5.877661999999999e-09
1007.0,2.139509e-07,1.941234e-07,2.1599220000000003e-07,3.804925e-09
1008.0,2.160398e-07,2.265822e-07,2.2548120000000002e-07,4.439264e-09
1009.0,2.536528e-07,2.3181439999999998e-07,2.413717e-07,5.374904e-09
1010.0,2.150507e-07,2.1747979999999998e-07,1.5836729999999998e-07,5.151592e-09
1011.0,2.45726e-07,1.907882e-07,1.981015e-07,4.899709e-09
1012.0,2.3789479999999996e-07,2.2954720000000002e-07,2.138433e-07,5.2310800000000005e-09
1013.0,1.97851e-07,1.9897370000000002e-07,1.962902e-07,5.736388000000001e-09
1014.0,1.993475e-07,2.3549299999999998e-07,2.512728e-07,4.60687e-09
1015.0,2.112369e-07,2.347973e-07,2.485714e-07,6.342605e-09
1016.0,2.234115e-07,2.2964600000000002e-07,2.193478e-07,5.056332999999999e-09
1017.0,1.963339e-07,1.740958e-07,2.106615e-07,4.929638e-09
1018.0,2.0823720000000002e-07,2.4191229999999995e-07,2.425843e-07,5.094274999999999e-09
1019.0,2.1536729999999998e-07,2.163373e-07,1.969886e-07,5.443187e-09
1020.0,2.5522549999999997e-07,2.382744e-07,2.870502e-07,5.110519e-09
1021.0,2.1217960000000002e-07,2.202968e-07,2.2741859999999998e-07,4.903788e-09
1022.0,1.823087e-07,2.46443e-07,1.950773e-07,4.108469e-09
1023.0,1.632293e-07,2.123884e-07,2.2487529999999998e-07,4.066452000000001e-09
1024.0,2.0201179999999999e-07,2.238873e-07,2.448898e-07,4.365776e-09
1025.0,2.1128339999999997e-07,1.8295639999999998e-07,1.9676010000000001e-07,4.2557149999999995e-09
1026.0,2.5604789999999997e-07,2.191756e-07,2.2331900000000002e-07,4.334772e-09
1027.0,1.86853e-07,2.106604e-07,1.971763e-07,5.286996999999999e-09
1028.0,2.0913550000000001e-07,2.0857670000000003e-07,2.170264e-07,4.889517e-09
1029.0,2.052871e-07,2.2044729999999997e-07,2.278963e-07,4.48179e-09
1030.0,1.842174e-07,2.159141e-07,2.32458e-07,5.405886e-09
1031.0,2.42955e-07,2.0477820000000002e-07,2.604051e-07,5.734226e-09
1032.0,2.2272839999999998e-07,1.6663139999999997e-07,2.131615e-07,4.725772e-09
1033.0,2.2577579999999999e-07,2.0862779999999997e-07,2.335234e-07,5.659400999999999e-09
1034.0,2.239489e-07,2.0350189999999997e-07,2.463059e-07,5.516964e-09
1035.0,1.9791239999999997e-07,1.7538220000000004e-07,2.2105420000000003e-07,4.453106e-09
1036.0,1.787743e-07,2.106588e-07,2.1533539999999998e-07,4.362863e-09
1037.0,2.3524090000000002e-07,2.0466499999999999e-07,1.7895970000000003e-07,4.711289000000001e-09
1038.0,1.9293820000000001e-07,1.9160510000000002e-07,2.13058e-07,5.791550999999999e-09
1039.0,2.232282e-07,2.0177900000000002e-07,2.402534e-07,5.032322e-09
1040.0,1.688768e-07,2.2694589999999998e-07,2.508446e-07,5.946119000000001e-09
1041.0,2.304423e-07,2.0007249999999998e-07,2.084586e-07,4.950829000000001e-09
1042.0,1.79482e-07,2.204872e-07,2.1447500000000002e-07,5.2627139999999995e-09
1043.0,2.198077e-07,2.039313e-07,2.55536e-07,3.981842e-09
1044.0,2.241348e-07,2.153333e-07,1.906325e-07,4.729226e-09
1045.0,2.516933e-07,1.907452e-07,2.0875770000000002e-07,4.891077999999999e-09
1046.0,2.278434e-07,2.1181379999999998e-07,2.686142e-07,4.225406e-09
1047.0,1.8533479999999997e-07,2.17218e-07,1.696357e-07,5.886237e-09
1048.0,2.720136e-07,1.767784e-07,2.223574e-07,4.853035e-09
1049.0,2.1465150000000002e-07,2.366189e-07,1.875385e-07,5.352964e-09
1050.0,2.2994410000000003e-07,2.353574e-07,2.378575e-07,5.293473000000001e-09
1051.0,2.086944e-07,1.9858060000000003e-07,2.331269e-07,4.377807e-09
1052.0,1.7201209999999998e-07,2.77054e-07,2.050091e-07,5.192268e-09
1053.0,2.335859e-07,1.984684e-07,1.990983e-07,4.251338e-09
1054.0,2.524789e-07,2.182937e-07,2.164999e-07,4.387430999999999e-09
1055.0,2.2409870000000002e-07,1.9736149999999998e-07,2.0625729999999997e-07,4.25432e-09
1056.0,2.0503079999999997e-07,2.323105e-07,1.968788e-07,4.984651e-09
1057.0,1.962708e-07,2.097421e-07,1.7877420000000002e-07,4.548735e-09
1058.0,2.0029770000000003e-07,2.371069e-07,2.4437999999999997e-07,4.666497999999999e-09
1059.0,2.163304e-07,2.274016e-07,2.269252e-07,4.764572e-09
1060.0,2.0635839999999997e-07,2.071809e-07,2.4733149999999997e-07,5.078296e-09
1061.0,1.928657e-07,1.859476e-07,2.0121229999999997e-07,4.9209209999999995e-09
1062.0,1.88393e-07,1.6186720000000001e-07,1.9614090000000002e-07,4.673947e-09
1063.0,2.275597e-07,2.0106159999999998e-07,2.1852510000000002e-07,5.2681350000000004e-09
1064.0,2.046827e-07,1.72512e-07,2.4146979999999997e-07,5.397655999999999e-09
1065.0,2.1279270000000002e-07,2.0184379999999998e-07,1.744119e-07,4.530270000000001e-09
1066.0,2.128912e-07,2.2367529999999997e-07,2.324633e-07,5.473597e-09
1067.0,2.185549e-07,2.081847e-07,2.204332e-07,4.699217000000001e-09
1068.0,2.0512450000000002e-07,1.941122e-07,2.0747970000000003e-07,4.512907e-09
1069.0,2.202899e-07,2.283865e-07,2.019298e-07,4.7485829999999995e-09
1070.0,1.958822e-07,2.116013e-07,2.3818650000000003e-07,5.689181999999999e-09
1071.0,2.2473879999999997e-07,2.0277190000000002e-07,2.497829e-07,4.583979000000001e-09
1072.0,1.7308670000000002e-07,2.05297e-07,2.309057e-07,5.5661000000000005e-09
1073.0,2.033203e-07,1.8658089999999998e-07,2.3427589999999998e-07,5.791538000000001e-09
1074.0,2.3337770000000004e-07,1.832423e-07,2.282108e-07,4.145571e-09
1075.0,1.855574e-07,1.678888e-07,1.7348979999999996e-07,5.2726209999999994e-09
1076.0,2.2779420000000002e-07,2.198236e-07,2.379318e-07,5.005751e-09
1077.0,2.164191e-07,2.061552e-07,1.85246e-07,5.599448e-09
1078.0,1.984561e-07,2.3312479999999998e-07,2.314085e-07,4.481349e-09
1079.0,1.770743e-07,2.074979e-07,2.0496470000000003e-07,4.997672e-09
1080.0,2.097984e-07,1.7195720000000002e-07,1.6748479999999998e-07,4.933819000000001e-09
1081.0,1.846509e-07,1.6288900000000002e-07,2.187564e-07,5.0475400000000005e-09
1082.0,1.6125959999999998e-07,1.729905e-07,1.9355720000000003e-07,5.170754e-09
1083.0,1.575247e-07,1.84831e-07,2.054577e-07,4.816917e-09
1084.0,2.25261e-07,2.0142870000000002e-07,2.523416e-07,5.1010979999999995e-09
1085.0,1.987049e-07,2.107636e-07,2.033757e-07,5.310023000000001e-09
1086.0,1.980288e-07,2.156183e-07,1.8987549999999999e-07,4.548564000000001e-09
1087.0,2.105858e-07,1.8998709999999998e-07,2.127321e-07,5.204929000000001e-09
1088.0,2.0015279999999997e-07,1.9287949999999998e-07,1.684059e-07,5.182460999999999e-09
1089.0,1.9314800000000003e-07,2.173134e-07,2.158811e-07,4.471134e-09
1090.0,2.436349e-07,2.022108e-07,2.0394389999999997e-07,5.881026000000001e-09
1091.0,2.073311e-07,2.0253029999999998e-07,2.560178e-07,5.2388329999999995e-09
1092.0,1.878759e-07,1.6853880000000001e-07,2.030487e-07,4.7885939999999995e-09
1093.0,2.045045e-07,2.0578039999999998e-07,2.1411739999999998e-07,5.5681289999999996e-09
1094.0,2.2245620000000003e-07,2.079362e-07,1.604188e-07,4.238079000000001e-09
1095.0,2.1090629999999997e-07,1.95384e-07,1.95901e-07,4.881956e-09
1096.0,1.7124020000000003e-07,2.1526209999999998e-07,1.605578e-07,4.971094e-09
1097.0,2.208482e-07,1.702964e-07,2.09906e-07,4.8479159999999995e-09
1098.0,2.23811e-07,2.127404e-07,1.7957e-07,5.249781e-09
1099.0,1.796129e-07,1.793496e-07,1.961569e-07,4.438202e-09
1100.0,1.875243e-07,2.092173e-07,2.401172e-07,5.4463660000000005e-09
1101.0,2.280507e-07,1.862482e-07,2.262196e-07,4.507879e-09
1102.0,1.8001e-07,2.0241229999999998e-07,2.477745e-07,5.684937e-09
1103.0,1.905208e-07,1.9482399999999997e-07,2.391517e-07,4.182029000000001e-09
1104.0,2.18889e-07,2.193372e-07,2.0893929999999997e-07,4.3685749999999995e-09
1105.0,1.798177e-07,2.102231e-07,1.6665570000000003e-07,3.968272e-09
1106.0,2.1425460000000001e-07,1.9536820000000002e-07,2.092524e-07,4.457813e-09
1107.0,1.994505e-07,2.098943e-07,2.3425729999999998e-07,5.591991999999999e-09
1108.0,1.7956229999999998e-07,1.668126e-07,1.999957e-07,5.1064359999999995e-09
1109.0,1.731447e-07,1.78139e-07,1.968385e-07,5.1066329999999995e-09
1110.0,1.8794229999999998e-07,1.722409e-07,2.2255470000000002e-07,5.676759e-09
1111.0,1.8484960000000002e-07,2.556449e-07,1.616037e-07,4.6278059999999995e-09
1112.0,2.1620729999999997e-07,1.9488579999999998e-07,1.921791e-07,4.984923e-09
1113.0,1.9109170000000002e-07,1.976623e-07,2.2274689999999998e-07,6.2397209999999995e-09
1114.0,2.0570079999999996e-07,1.914263e-07,1.801416e-07,5.066398e-09
1115.0,1.963626e-07,1.640749e-07,1.876023e-07,4.685965999999999e-09
1116.0,2.1882470000000003e-07,1.7690699999999998e-07,1.9291910000000003e-07,3.911166e-09
1117.0,2.0421879999999997e-07,1.815964e-07,2.1921020000000003e-07,4.539854999999999e-09
1118.0,1.936358e-07,2.027511e-07,1.80792e-07,5.113734999999999e-09
1119.0,2.3650739999999998e-07,1.8001720000000003e-07,2.180055e-07,5.2842489999999995e-09
1120.0,1.9454910000000002e-07,1.7851050000000002e-07,2.024682e-07,4.704036e-09
1121.0,1.943535e-07,2.1691310000000002e-07,1.7271179999999998e-07,4.7720000000000005e-09
1122.0,1.5678599999999999e-07,1.888907e-07,1.837331e-07,5.614599e-09
1123.0,1.569634e-07,2.0361060000000001e-07,1.628676e-07,5.233025e-09
1124.0,1.9717979999999996e-07,2.310973e-07,1.8207260000000002e-07,3.995734e-09
1125.0,1.539568e-07,1.94144e-07,1.9364660000000002e-07,5.315965999999999e-09
1126.0,2.0406870000000002e-07,2.337754e-07,1.7552510000000002e-07,4.283462000000001e-09
1127.0,1.7951799999999998e-07,1.890832e-07,1.710608e-07,5.484833e-09
1128.0,2.145001e-07,1.925451e-07,2.1119050000000001e-07,4.760955e-09
1129.0,1.994417e-07,1.998086e-07,1.9871770000000002e-07,4.48399e-09
1130.0,1.588746e-07,2.330724e-07,1.689524e-07,5.253931e-09
1131.0,2.0273770000000002e-07,1.622711e-07,2.1709440000000002e-07,4.961914000000001e-09
1132.0,1.707459e-07,1.8653470000000002e-07,1.836777e-07,4.571231e-09
1133.0,1.8776520000000002e-07,2.377215e-07,2.06257e-07,4.7312550000000005e-09
1134.0,1.604618e-07,1.809885e-07,2.3484279999999997e-07,4.960911e-09
1135.0,1.9097249999999999e-07,2.060911e-07,2.1796529999999998e-07,5.0967489999999995e-09
1136.0,1.52223e-07,1.626752e-07,2.2644020000000002e-07,5.453241e-09
1137.0,2.096828e-07,2.325611e-07,1.946888e-07,5.446813000000001e-09
1138.0,1.7145810000000002e-07,1.861372e-07,1.89954e-07,4.964125e-09
1139.0,1.470862e-07,2.092015e-07,2.3160979999999998e-07,5.674494000000001e-09
1140.0,2.1995349999999997e-07,1.7193479999999997e-07,1.967384e-07,4.755877e-09
1141.0,1.812186e-07,2.0721309999999998e-07,1.740202e-07,4.845693000000001e-09
1142.0,1.5284470000000001e-07,1.867372e-07,1.480749e-07,5.4784860000000006e-09
1143.0,1.9257260000000002e-07,1.5851360000000002e-07,2.011111e-07,5.004398e-09
1144.0,2.191591e-07,1.709931e-07,1.8493259999999998e-07,5.053835999999999e-09
1145.0,1.754276e-07,1.531851e-07,1.8297599999999998e-07,6.231221999999999e-09
1146.0,1.848216e-07,2.220674e-07,1.697994e-07,5.459854999999999e-09
1147.0,1.990335e-07,1.844644e-07,1.9196909999999998e-07,5.103488e-09
1148.0,1.9022389999999998e-07,1.578032e-07,2.087687e-07,5.5955569999999995e-09
1149.0,1.910347e-07,2.1151529999999997e-07,2.086392e-07,4.661302e-09
1150.0,1.3942770000000002e-07,1.635769e-07,1.484445e-07,5.3862519999999995e-09
1151.0,2.300404e-07,1.854739e-07,1.987084e-07,4.731248e-09
1152.0,1.939742e-07,1.9540340000000001e-07,2.1566879999999999e-07,4.802392e-09
1153.0,2.029767e-07,1.665559e-07,2.10555e-07,5.626401e-09
1154.0,1.8472699999999998e-07,1.983839e-07,1.714565e-07,4.736311e-09
1155.0,2.192284e-07,1.4738779999999999e-07,2.0759959999999998e-07,4.9319049999999994e-09
1156.0,1.792945e-07,1.555947e-07,2.218126e-07,6.1637059999999996e-09
1157.0,1.8413599999999998e-07,1.7948929999999998e-07,2.1643439999999999e-07,5.414190999999999e-09
1158.0,2.357999e-07,1.379357e-07,1.6872529999999997e-07,5.304566999999999e-09
1159.0,2.011916e-07,1.7182749999999998e-07,1.898326e-07,4.981617999999999e-09
1160.0,2.045611e-07,1.518492e-07,1.9595270000000003e-07,4.3491140000000005e-09
1161.0,1.859835e-07,2.008203e-07,1.8711170000000004e-07,4.146165e-09
1162.0,2.166808e-07,1.88539e-07,2.1116589999999998e-07,5.842201e-09
1163.0,1.829635e-07,2.0840220000000003e-07,1.8360220000000002e-07,4.828837e-09
1164.0,1.592912e-07,2.112826e-07,1.752515e-07,4.668568e-09
1165.0,1.895482e-07,1.6876920000000003e-07,2.109769e-07,4.892039000000001e-09
1166.0,1.6543870000000003e-07,1.7729759999999998e-07,1.3112429999999998e-07,4.23227e-09
1167.0,1.6402720000000003e-07,2.119782e-07,2.0131699999999998e-07,5.3071619999999995e-09
1168.0,1.695084e-07,2.703351e-07,1.9725079999999999e-07,5.414126e-09
1169.0,1.741987e-07,1.8287029999999997e-07,1.765304e-07,4.795314000000001e-09
1170.0,1.82491e-07,2.1568279999999998e-07,2.044256e-07,5.346517e-09
1171.0,1.813431e-07,1.8465139999999997e-07,2.284594e-07,5.700596e-09
1172.0,1.7824679999999998e-07,1.615549e-07,2.0913989999999999e-07,4.690495e-09
1173.0,1.850058e-07,1.718497e-07,1.632959e-07,5.589621e-09
1174.0,1.570231e-07,1.673904e-07,1.6783270000000001e-07,4.88211e-09
1175.0,1.834272e-07,1.4716189999999999e-07,2.261283e-07,5.009027000000001e-09
1176.0,1.942324e-07,1.7612460000000003e-07,1.9578529999999998e-07,5.420536e-09
1177.0,1.950676e-07,1.6933599999999998e-07,2.3664909999999998e-07,4.725409000000001e-09
1178.0,1.813148e-07,1.7096889999999998e-07,1.849117e-07,5.437551e-09
1179.0,1.533833e-07,1.925735e-07,2.078492e-07,4.0083670000000006e-09
1180.0,1.7793860000000002e-07,1.825037e-07,1.8443370000000002e-07,5.379022e-09
1181.0,1.918412e-07,1.951086e-07,2.0733429999999997e-07,5.325833999999999e-09
1182.0,1.7614779999999999e-07,1.636884e-07,1.979179e-07,5.379745e-09
1183.0,2.045134e-07,1.9388920000000003e-07,2.0137060000000002e-07,4.938918e-09
1184.0,1.76343e-07,1.912138e-07,1.41607e-07,4.685718e-09
1185.0,2.0153270000000003e-07,1.848599e-07,1.8833370000000002e-07,5.6013000000000005e-09
1186.0,1.6881320000000003e-07,1.6426570000000002e-07,1.7196189999999997e-07,4.4347070000000006e-09
1187.0,1.645306e-07,1.930218e-07,1.793047e-07,4.2922570000000005e-09
1188.0,1.7065670000000001e-07,1.824084e-07,1.575504e-07,4.426962e-09
1189.0,1.588628e-07,1.645169e-07,2.047128e-07,4.542332e-09
1190.0,1.9399639999999998e-07,1.479844e-07,1.814109e-07,4.097152e-09
1191.0,1.7107770000000002e-07,1.543784e-07,1.5140270000000002e-07,4.961117000000001e-09
1192.0,1.721281e-07,1.8518539999999997e-07,1.956652e-07,5.302020000000001e-09
1193.0,2.0828870000000002e-07,1.6557660000000003e-07,2.08348e-07,5.0908249999999995e-09
1194.0,1.8753910000000001e-07,2.08308e-07,2.12519e-07,5.828396e-09
1195.0,1.347207e-07,1.9247429999999998e-07,1.862677e-07,4.952183e-09
1196.0,1.9461200000000002e-07,1.396792e-07,1.7620460000000001e-07,5.371435e-09
1197.0,1.8217670000000003e-07,1.8330700000000001e-07,1.851142e-07,5.19505e-09
1198.0,1.877555e-07,1.9621949999999998e-07,1.810314e-07,4.5710040000000005e-09
1199.0,1.6379470000000002e-07,1.993848e-07,2.1136020000000002e-07,5.452090999999999e-09
1200.0,1.667432e-07,2.0000640000000002e-07,1.737656e-07,4.322174e-09
1201.0,1.9340670000000003e-07,1.7198039999999998e-07,1.728901e-07,4.576726e-09
1202.0,1.6682539999999998e-07,1.5548270000000001e-07,1.963578e-07,5.361548e-09
1203.0,1.9089870000000002e-07,1.7860499999999998e-07,2.1062379999999998e-07,4.492463e-09
1204.0,1.63322e-07,1.512073e-07,2.291623e-07,5.073297999999999e-09
1205.0,1.696744e-07,2.0364999999999997e-07,2.0244599999999999e-07,5.634412e-09
1206.0,1.494721e-07,2.0190539999999998e-07,1.782272e-07,4.129972e-09
1207.0,2.006907e-07,2.0012820000000001e-07,1.612275e-07,4.108545e-09
1208.0,2.108981e-07,1.584148e-07,1.7424139999999997e-07,4.613699000000001e-09
1209.0,1.587074e-07,1.69082e-07,1.9793189999999998e-07,4.196014e-09
1210.0,1.9700099999999998e-07,1.953386e-07,1.790865e-07,4.511807e-09
1211.0,1.847509e-07,1.849922e-07,1.6000399999999998e-07,4.374095e-09
1212.0,1.502983e-07,1.900519e-07,1.94211e-07,4.956076e-09
1213.0,1.6338829999999998e-07,1.598529e-07,1.744819e-07,4.980326e-09
1214.0,2.1298249999999998e-07,1.7688370000000003e-07,1.859282e-07,5.474146e-09
1215.0,1.575221e-07,1.547563e-07,1.938864e-07,4.551064e-09
1216.0,1.573321e-07,1.738257e-07,1.858332e-07,5.64388e-09
1217.0,1.4347529999999998e-07,1.9251580000000002e-07,1.832185e-07,5.303263999999999e-09
1218.0,1.806496e-07,1.7085319999999999e-07,1.847342e-07,5.34293e-09
1219.0,2.212172e-07,1.720705e-07,2.0839270000000003e-07,5.186365e-09
1220.0,1.7605079999999998e-07,1.651081e-07,1.8477339999999998e-07,4.401e-09
1221.0,1.713091e-07,1.6938e-07,1.766837e-07,5.955095999999999e-09
1222.0,1.3825239999999998e-07,1.555251e-07,1.722428e-07,5.328841999999999e-09
1223.0,1.7108989999999999e-07,1.798975e-07,1.857112e-07,4.982589e-09
1224.0,1.779944e-07,1.7436020000000002e-07,2.213768e-07,4.399847e-09
1225.0,1.790324e-07,1.8310549999999998e-07,2.113259e-07,5.448805999999999e-09
1226.0,1.8488129999999998e-07,1.65706e-07,1.534983e-07,4.678564e-09
1227.0,1.790176e-07,1.736078e-07,1.9348379999999998e-07,4.521567e-09
1228.0,2.094095e-07,1.9995179999999998e-07,1.802993e-07,4.7336320000000006e-09
1229.0,1.780067e-07,1.674738e-07,1.935553e-07,5.7343529999999995e-09
1230.0,1.505461e-07,1.7232189999999998e-07,1.8829079999999996e-07,5.406639e-09
1231.0,1.751998e-07,1.260034e-07,1.531447e-07,5.454561999999999e-09
1232.0,1.422744e-07,2.0107770000000002e-07,2.102787e-07,4.407448000000001e-09
1233.0,1.336016e-07,1.6646910000000003e-07,1.9072520000000002e-07,5.3289409999999995e-09
1234.0,2.154991e-07,1.8670750000000002e-07,1.9032720000000002e-07,5.628996000000001e-09
1235.0,1.714138e-07,1.818017e-07,1.8156500000000002e-07,4.082751e-09
1236.0,1.990995e-07,1.390729e-07,1.985679e-07,4.534255999999999e-09
1237.0,1.400619e-07,1.2083739999999998e-07,1.987766e-07,5.1824880000000006e-09
1238.0,1.4961529999999998e-07,1.6172170000000002e-07,1.705377e-07,3.259444e-09
1239.0,1.9057819999999999e-07,1.53665e-07,1.7730509999999998e-07,5.046087000000001e-09
1240.0,1.598195e-07,1.6697129999999997e-07,1.9131250000000003e-07,6.414349e-09
1241.0,1.562607e-07,1.7895520000000001e-07,1.901531e-07,5.234824e-09
1242.0,1.796228e-07,1.9397920000000003e-07,1.8113679999999998e-07,4.718028e-09
1243.0,1.837666e-07,1.4333520000000002e-07,1.554894e-07,4.768555000000001e-09
1244.0,1.9714939999999998e-07,1.612424e-07,2.041292e-07,5.703686e-09
1245.0,1.7397610000000001e-07,1.905144e-07,1.6035930000000002e-07,4.489832e-09
1246.0,1.6481539999999998e-07,1.94591e-07,1.787623e-07,5.0715710000000004e-09
1247.0,1.592454e-07,1.5964750000000001e-07,1.6614070000000003e-07,4.80151e-09
1248.0,1.460386e-07,1.828981e-07,1.41397e-07,3.591359000000001e-09
1249.0,1.8122460000000001e-07,1.6879170000000002e-07,1.7854429999999996e-07,4.542376e-09
1250.0,1.578619e-07,1.8000440000000002e-07,1.6361820000000001e-07,4.387379e-09
1251.0,1.934387e-07,1.63467e-07,1.687019e-07,4.843378e-09
1252.0,1.4820670000000002e-07,1.981802e-07,1.562839e-07,4.8173590000000005e-09
1253.0,1.996001e-07,1.8981850000000003e-07,1.7227689999999998e-07,5.649255e-09
1254.0,1.589101e-07,1.594812e-07,1.6017689999999997e-07,5.233555000000001e-09
1255.0,1.760064e-07,1.3173560000000001e-07,1.75566e-07,3.7091609999999995e-09
1256.0,1.6474239999999998e-07,1.58338e-07,1.7114840000000001e-07,4.8497590000000005e-09
1257.0,1.892285e-07,1.6726359999999999e-07,1.704283e-07,4.698832999999999e-09
1258.0,1.372238e-07,1.637778e-07,1.7190910000000003e-07,4.430218e-09
1259.0,1.348703e-07,1.450023e-07,2.0300810000000003e-07,3.987305e-09
1260.0,1.7425620000000003e-07,1.6721250000000002e-07,2.1157889999999997e-07,4.591271e-09
1261.0,1.626391e-07,1.774815e-07,2.0082829999999998e-07,5.639273e-09
1262.0,1.9517210000000001e-07,1.530224e-07,1.603258e-07,5.702245999999999e-09
1263.0,1.833298e-07,1.6941949999999998e-07,1.902359e-07,5.269646e-09
1264.0,1.5829670000000003e-07,1.95024e-07,1.9457520000000002e-07,4.404077999999999e-09
1265.0,1.2975660000000002e-07,1.584885e-07,1.731533e-07,4.119282e-09
1266.0,1.8800270000000002e-07,1.435806e-07,1.6237850000000001e-07,4.638371e-09
1267.0,1.4858189999999998e-07,2.000703e-07,1.7516470000000002e-07,5.3139659999999996e-09
1268.0,1.7355220000000003e-07,1.5116300000000001e-07,1.43537e-07,4.472957e-09
1269.0,1.5962979999999997e-07,1.56769e-07,1.817116e-07,3.9597949999999996e-09
1270.0,1.537004e-07,1.426417e-07,1.4957120000000002e-07,4.5813370000000005e-09
1271.0,1.652468e-07,1.8696189999999998e-07,1.896566e-07,5.881609e-09
1272.0,1.802214e-07,1.8205820000000004e-07,1.909101e-07,4.896862e-09
1273.0,1.593688e-07,1.519222e-07,1.763851e-07,4.928419e-09
1274.0,1.606917e-07,1.6981079999999997e-07,1.923433e-07,5.957382e-09
1275.0,1.657498e-07,1.566434e-07,1.636062e-07,4.632942e-09
1276.0,1.718368e-07,1.62039e-07,1.826098e-07,4.6943370000000004e-09
1277.0,2.0677810000000002e-07,1.8263670000000002e-07,1.461826e-07,5.821741e-09
1278.0,1.610886e-07,2.026013e-07,1.8695900000000003e-07,4.522745e-09
1279.0,1.47412e-07,1.927215e-07,1.6358679999999998e-07,5.360376999999999e-09
1280.0,1.3351770000000002e-07,1.6395579999999998e-07,1.798303e-07,3.593307e-09
